#hydrogen_weight_percent	atomic_number	period	en_pauling	covalent_radius_bragg	electron_affinity	atomic_volume	atomic_weight	fusion_heat	ion_eng	std(atomic_number)	std(period)	std(en_pauling)	std(covalent_radius_bragg)	std(electron_affinity)	std(atomic_volume)	std(atomic_weight)	std(fusion_heat)	std(ion_eng)	min(atomic_number)	min(period)	min(en_pauling)	min(covalent_radius_bragg)	min(electron_affinity)	min(atomic_volume)	min(atomic_weight)	min(fusion_heat)	min(ion_eng)	max(atomic_number)	max(period)	max(en_pauling)	max(covalent_radius_bragg)	max(electron_affinity)	max(atomic_volume)	max(atomic_weight)	max(fusion_heat)	max(ion_eng)
4	-1.47231680411424	-1.94491944705661	0.504413688668891	-0.0137981104244808	0.0726470518351501	-0.103189263288626	-1.40295936268378	-0.552690314651387	1.03365726753793	0.48461168459756	0.951457989566338	0.56102027027662	0.990939625734882	0.12026525756672	0.854930637647978	0.431405616478042	0.359944498951841	0.881569980340017	-1.71481604243894	-2.53461387698006	-0.628573451862271	-0.720837046910702	-0.133633624922504	-0.795098796774765	-1.60996035320507	-0.799935749787215	-0.694051324824514	-0.433034354151247	0.0385981808677164	0.836496126410783	1.95197573399036	0.16590785724323	1.49595434729967	-0.465832480897331	0.191872895467414	1.66913575681552
1.4	-1.11041064600656	-1.43963002257675	0.524779194863325	-0.152153476506221	0.0899906231956345	0.0716970256114196	-1.07025819765879	-0.395779367546435	0.831601410510395	0.679052853572136	1.21302379702344	0.690640422471328	1.25997602814481	0.11840099165615	0.919722351705932	0.606417761566443	0.507013109277326	0.982272260818877	-1.71481604243894	-2.53461387698006	-0.628573451862271	-0.720837046910702	-0.114569601501565	-0.640065125371232	-1.60996035320507	-0.799935749787215	-0.694051324824514	-0.155892367494449	0.0385981808677164	0.836496126410783	1.95197573399036	0.16590785724323	1.49595434729967	-0.217488094445274	0.441220387952682	1.66913575681552
1.4	-0.280606261490008	-0.0900624220246725	0.0441864984807154	0.430528458708217	-0.0636527722814733	-0.48330885761877	-0.287772831843538	0.725360553807988	-0.268919610491612	0.883390082468544	0.643303014461945	0.0234411132523689	0.959471254682433	0.0482558092842524	0.0129194726169611	0.878986422662228	0.213829971753355	0.107857715515309	-0.987318327464843	-0.604704833594228	0.0160571625778727	-0.720837046910702	-0.102257419708875	-0.493644435712339	-0.990961969973321	0.554296576405304	-0.35520578290386	0.779461837472244	0.681901195329661	0.0629393890826105	1.19810546245416	-0.00574580114037039	-0.467805490478417	0.767010875351135	0.981956519912014	-0.139490351873241
1.5	-0.103928244996299	0.0385981808677164	0.0394982758302416	0.238634207771731	-0.0540016104246228	-0.480724963095378	-0.111975547311093	0.768126548158659	-0.247348067388551	0.883390082468544	0.643303014461945	0.0234411132523689	0.959471254682433	0.0482558092842524	0.0129194726169611	0.878986422662228	0.213829971753355	0.107857715515309	-0.987318327464843	-0.604704833594228	0.0160571625778727	-0.720837046910702	-0.102257419708875	-0.493644435712339	-0.990961969973321	0.554296576405304	-0.35520578290386	0.779461837472244	0.681901195329661	0.0629393890826105	1.19810546245416	-0.00574580114037039	-0.467805490478417	0.767010875351135	0.981956519912014	-0.139490351873241
1.5	-0.38996187039167	-0.175836157286265	0.0358258347540371	0.558457959332542	-0.0179904645167778	-0.451900184189981	-0.420193279691241	-0.141556890995445	-0.231686998524607	0.64521957308843	0.606511898511718	0.891704247975127	0.904598174052684	0.174108767193909	0.487274573668278	0.653312597685369	0.47154092611494	0.282198880038413	-0.848747334136444	-0.604704833594228	-1.74202633134979	-0.720837046910702	-0.0736613845774664	-0.795098796774765	-0.885574123424677	-0.808416463921162	-0.643539977167421	0.536962599147546	0.681901195329661	0.402835531241959	1.19810546245416	0.329066110189875	0.247071994326764	0.523317926418095	0.191872895467414	-0.0339729895657256
1.1	-0.521565822111057	-0.318792382722253	-0.028220495787713	0.739691418550335	0.173764715863483	-0.590301230846641	-0.551251416206882	0.0642997597772767	-0.174422494258015	0.658212218309895	0.643303014461945	1.10173232286134	0.938911156367809	0.0998366106383947	0.538311359040046	0.660438580633998	0.561031858091854	0.301575524727476	-0.814104585804344	-0.604704833594228	-1.74202633134979	-0.720837046910702	0.129392888913085	-0.829550723753328	-0.844779674266436	-0.808416463921162	-0.643539977167421	0.502319850815446	0.681901195329661	0.461438314372881	1.15698526582492	0.329066110189875	0.247071994326764	0.47609748700156	0.313647252262545	-0.0403889277124702
0.3	-0.706529735720455	-0.469272620023293	0.177060598337564	0.996111514099967	-0.03126901670722	-0.685396608237762	-0.742240269695599	0.0865792786896691	-0.098137935629062	0.675533592475945	0.643303014461945	1.07243093129588	0.959471254682433	0.201363747383671	0.521085395550765	0.680835805213119	0.500144679694288	0.304783493800848	-0.848747334136444	-0.604704833594228	-1.74202633134979	-0.720837046910702	-0.0736613845774664	-0.795098796774765	-0.885574123424677	-0.808416463921162	-0.643539977167421	0.502319850815446	0.681901195329661	0.402835531241959	1.19810546245416	0.329066110189875	0.247071994326764	0.47609748700156	0.191872895467414	-0.0339729895657256
0.3	-0.671203248934433	-0.443879079978742	0.18966790760323	0.958237648783555	-0.0337833199606189	-0.687167369287236	-0.706274128735473	0.122785881288629	-0.0944173122254944	0.711278608136436	0.606511898511718	0.933386158486514	0.904598174052684	0.176036920838212	0.435161615501511	0.720325339485235	0.732594048369766	0.2659932853959	-0.848747334136444	-0.604704833594228	-1.74202633134979	-0.720837046910702	-0.0736613845774664	-0.795098796774765	-0.885574123424677	-0.808416463921162	-0.643539977167421	0.779461837472244	0.681901195329661	0.402835531241959	1.19810546245416	0.329066110189875	0.247071994326764	0.767010875351135	0.981956519912014	-0.0339729895657256
0.9	-0.664874285296838	-0.703674528126836	-0.308512097839542	-0.425615122393031	0.10482975078318	-0.493644435712339	-0.636425208871256	0.135000256304853	-0.21383528935836	0.861205066994349	1.05050942361736	1.07382304472666	0.904598174052684	0.179018244520382	0.549118397852921	0.818959156542412	0.701701499576039	0.318905734496834	-1.57624504911054	-1.89131086251812	-1.74202633134979	-0.720837046910702	-0.0736613845774664	-1.01042334039078	-1.48047781724746	-0.808416463921162	-0.643539977167421	0.502319850815446	0.681901195329661	0.648967220391832	1.19810546245416	0.329066110189875	0.247071994326764	0.47609748700156	0.902223310105678	0.084297850551647
1.2	-0.375296440264414	-0.175836157286265	-0.27304990086801	0.531044494913044	0.195950629338682	-0.470676484393297	-0.404487287177104	-0.0603739864653574	-0.241439277530787	0.658212218309895	0.643303014461945	1.10173232286134	0.938911156367809	0.0998366106383947	0.538311359040046	0.660438580633998	0.561031858091854	0.301575524727476	-0.814104585804344	-0.604704833594228	-1.74202633134979	-0.720837046910702	0.129392888913085	-0.829550723753328	-0.844779674266436	-0.808416463921162	-0.643539977167421	0.502319850815446	0.681901195329661	0.461438314372881	1.15698526582492	0.329066110189875	0.247071994326764	0.47609748700156	0.313647252262545	-0.0403889277124702
1.35	-0.484998476649397	-0.283053326363256	-0.0894278470577872	0.687529687641012	0.179311194232283	-0.560395044233305	-0.514560383949437	0.0331313232166182	-0.191176690076208	0.658212218309895	0.643303014461945	1.10173232286134	0.938911156367809	0.0998366106383947	0.538311359040046	0.660438580633998	0.561031858091854	0.301575524727476	-0.814104585804344	-0.604704833594228	-1.74202633134979	-0.720837046910702	0.129392888913085	-0.829550723753328	-0.844779674266436	-0.808416463921162	-0.643539977167421	0.502319850815446	0.681901195329661	0.461438314372881	1.15698526582492	0.329066110189875	0.247071994326764	0.47609748700156	0.313647252262545	-0.0403889277124702
1.1	-0.510980537898471	-0.283053326363256	-0.133379934405979	0.718369835112947	0.0270204891143689	-0.534556098999383	-0.545156220818118	-0.05819944437973	-0.186364736466149	0.675533592475945	0.643303014461945	1.07243093129588	0.959471254682433	0.201363747383671	0.521085395550765	0.680835805213119	0.500144679694288	0.304783493800848	-0.848747334136444	-0.604704833594228	-1.74202633134979	-0.720837046910702	-0.0736613845774664	-0.795098796774765	-0.885574123424677	-0.808416463921162	-0.643539977167421	0.502319850815446	0.681901195329661	0.402835531241959	1.19810546245416	0.329066110189875	0.247071994326764	0.47609748700156	0.191872895467414	-0.0339729895657256
1.1	-0.352201274709681	-0.175836157286265	-0.249608787615641	0.512768851966712	0.326683107262257	-0.476418472223058	-0.406599042276568	0.0425543389210032	-0.289505541333505	0.640890844143846	0.643303014461945	1.11931315780061	0.92520442415806	0.00178725219571307	0.542617849912366	0.662022396958596	0.638228102131624	0.265525826875437	-0.779461837472244	-0.604704833594228	-1.74202633134979	-0.720837046910702	0.325491605798449	-0.838163705497969	-0.847947306915632	-0.808416463921162	-0.643539977167421	0.502319850815446	0.681901195329661	0.496599984251434	1.12957180140542	0.329066110189875	0.247071994326764	0.47609748700156	0.468039740342086	-0.112488323416547
1.1	-0.609134991506087	-0.443879079978742	0.0941942067524355	0.821170326686065	0.302152408930838	-0.632887640584031	-0.662182140852617	0.213859932110979	-0.242212164386999	0.757049522200875	0.802339825331827	0.98295966785814	0.872291096407946	0.136246843938542	0.458425003776395	0.742851953234451	0.525331955222084	0.242202387311217	-1.29910306245374	-1.24800784805617	-1.74202633134979	-0.720837046910702	0.0382722346042691	-0.838163705497969	-1.26685490199383	-0.808416463921162	-0.643539977167421	0.502319850815446	0.681901195329661	0.496599984251434	1.12957180140542	0.329066110189875	0.247071994326764	0.47609748700156	0.468039740342086	-0.112488323416547
0.9	-0.652438426921212	-0.497487664517238	0.0648928151869744	0.821170326686065	0.278217461331323	-0.608484192307549	-0.697091107109133	0.172422824590414	-0.283427396398972	0.757049522200875	0.802339825331827	0.98295966785814	0.872291096407946	0.136246843938542	0.458425003776395	0.742851953234451	0.525331955222084	0.242202387311217	-1.29910306245374	-1.24800784805617	-1.74202633134979	-0.720837046910702	0.0382722346042691	-0.838163705497969	-1.26685490199383	-0.808416463921162	-0.643539977167421	0.502319850815446	0.681901195329661	0.496599984251434	1.12957180140542	0.329066110189875	0.247071994326764	0.47609748700156	0.468039740342086	-0.112488323416547
0.6	-0.52541501637018	-0.390270495440247	-0.366814353877485	0.512768851966712	0.230943316864197	-0.37880467911713	-0.546234907302634	-0.123194091161258	-0.454366469381396	0.757049522200875	0.802339825331827	0.98295966785814	0.872291096407946	0.136246843938542	0.458425003776395	0.742851953234451	0.525331955222084	0.242202387311217	-1.29910306245374	-1.24800784805617	-1.74202633134979	-0.720837046910702	0.0382722346042691	-0.838163705497969	-1.26685490199383	-0.808416463921162	-0.643539977167421	0.502319850815446	0.681901195329661	0.496599984251434	1.12957180140542	0.329066110189875	0.247071994326764	0.47609748700156	0.468039740342086	-0.112488323416547
0.7	-0.513867433592813	-0.390270495440247	-0.253515639824369	0.430528458708217	0.357598744204504	-0.318513806904644	-0.541376069196411	0.839644821197069	-0.238495098524321	0.745333629248376	0.802339825331827	1.05254688001724	0.820345346296011	0.0429036188826022	0.444234706288542	0.738155464153115	1.52022460681158	0.29314463114798	-1.26446031412164	-1.24800784805617	-1.74202633134979	-0.720837046910702	0.325491605798449	-0.838163705497969	-1.25227838767516	-0.808416463921162	-0.643539977167421	0.502319850815446	0.681901195329661	0.496599984251434	1.12957180140542	0.418238516625188	0.247071994326764	0.47609748700156	2.85931118717028	0.0405430050110044
0.5	-0.332570383988158	-0.154392723470867	0.24402198895716	0.718369835112947	-0.0886544446637259	-0.52766571360367	-0.346491906968574	0.175346375616646	-0.156232748716325	0.919756088206458	0.802339825331827	0.310736004009865	0.904598174052684	0.0282711852206172	0.489704380916359	0.961216907103241	0.515558609684729	0.240181542643833	-0.848747334136444	-0.604704833594228	-0.288677309702923	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	-0.808416463921162	-0.570613241248968	1.36838855911794	1.32520420979161	0.402835531241959	1.19810546245416	-0.0736613845774664	0.298749884794608	1.44189757757699	0.359312636060719	-0.0339729895657256
0.4	0.294463360822848	0.360249688098689	-0.132403221353797	-0.104034097471995	-0.0333052299982657	0.0346184446256259	0.336602086264995	0.0980051621045004	-0.581375501228812	1.09416012781731	1.09340487463151	0.237194518382257	0.872291096407946	0.107309033125363	0.424363590784054	1.10781419608359	0.3228625256099	0.094181037125083	-1.29910306245374	-1.24800784805617	-0.429323989217136	-0.720837046910702	-0.133633624922504	-0.545322326180184	-1.26685490199383	-0.431495835745757	-0.740775625058692	1.36838855911794	1.32520420979161	0.144983285465902	1.12957180140542	0.124525025569381	0.402105665730297	1.44189757757699	0.359312636060719	-0.511111722397914
3.9	0.479224685260713	0.46746685717568	-0.0972415514752434	-0.104034097471995	-0.0763316717469132	0.0173924811363444	0.538980084386715	0.229806574072246	-0.543098184118683	1.33374581078584	1.28660602892389	0.181668627705859	0.92520442415806	0.0859529297633867	0.422036105487396	1.35437623978541	0.194259092982709	0.0479796925811533	-1.29910306245374	-1.24800784805617	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.545322326180184	-1.26685490199383	-0.0292055499046989	-0.60707110756022	1.36838855911794	1.32520420979161	0.144983285465902	1.12957180140542	0.0382722346042691	0.298749884794608	1.44189757757699	0.359312636060719	-0.511111722397914
0.5	-0.329106109154948	-0.175836157286265	0.31037336230206	0.739691418550335	0.0709425525051765	-0.57881725518712	-0.336629173856787	0.323795115328806	-0.144993993198124	1.09124657246114	0.964954521692917	0.339896142159348	0.938911156367809	0.131513256917795	0.564150304273968	1.14333862592171	0.022832691899087	0.235361397342722	-0.814104585804344	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.829550723753328	-0.844779674266436	0.313647252262545	-0.511111722397914	1.36838855911794	1.32520420979161	0.461438314372881	1.15698526582492	0.129392888913085	0.298749884794608	1.44189757757699	0.359312636060719	-0.0403889277124702
0.3	-0.630701800516757	-0.453339418426712	0.344232748111037	0.859468549036834	-0.0777096159332385	-0.679076866214605	-0.646748258237586	0.253357006986524	-0.08314984989202	1.25236716222423	1.32186203683379	0.364951024415667	0.904598174052684	0.0454029921733291	0.573178673984612	1.26100986304024	0.303202495280457	0.257371741855316	-1.57624504911054	-1.89131086251812	-0.218353969945816	-0.720837046910702	-0.133633624922504	-1.01042334039078	-1.48047781724746	0.191872895467414	-0.511111722397914	1.36838855911794	1.32520420979161	0.648967220391832	1.19810546245416	-0.0225368369355172	0.298749884794608	1.44189757757699	0.902223310105678	0.084297850551647
0.225	-0.615364608530719	-0.401556513237825	0.337447162695877	0.996111514099967	-0.0799742519822072	-0.679956830293779	-0.640577102266607	0.209498131319341	-0.0841981193375349	1.10856794662719	0.964954521692917	0.310594750593887	0.959471254682433	0.029986120172519	0.546924340784687	1.16373585050083	0.0837198702966525	0.238569366416094	-0.848747334136444	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	0.191872895467414	-0.511111722397914	1.36838855911794	1.32520420979161	0.402835531241959	1.19810546245416	-0.0736613845774664	0.298749884794608	1.44189757757699	0.359312636060719	-0.0339729895657256
0.7	-0.356050468968803	-0.175836157286265	0.264793419866898	0.771673793706416	-0.0869885490985859	-0.552021311981571	-0.368358189868752	0.229081726710371	-0.14000381908399	1.10856794662719	0.964954521692917	0.310594750593887	0.959471254682433	0.029986120172519	0.546924340784687	1.16373585050083	0.0837198702966525	0.238569366416094	-0.848747334136444	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	0.191872895467414	-0.511111722397914	1.36838855911794	1.32520420979161	0.402835531241959	1.19810546245416	-0.0736613845774664	0.298749884794608	1.44189757757699	0.359312636060719	-0.0339729895657256
0.1	-0.553372322041699	-0.401556513237825	0.421341673283303	0.9347919226353	0.277162634143611	-0.718488590730329	-0.60691100328483	0.456594781996679	-0.154448681204059	1.07392519829509	0.964954521692917	0.357476977098625	0.92520442415806	0.229562615360476	0.568456795146289	1.14492244224631	0.0543635521406835	0.199311699490684	-0.779461837472244	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.838163705497969	-0.847947306915632	0.359312636060719	-0.511111722397914	1.36838855911794	1.32520420979161	0.496599984251434	1.12957180140542	0.325491605798449	0.298749884794608	1.44189757757699	0.468039740342086	-0.112488323416547
1.1	-0.417504846278237	-0.20541330737647	0.0140363769526686	0.877178870370729	-0.133633624922504	-0.548975418437393	-0.413530200182325	0.203520442730659	-0.243779533133132	1.12588932079324	0.964954521692917	0.146506957827305	1.00744481741655	0	0.534435517254958	1.16972620771783	0.0982168175341681	0.168535510623449	-0.883390082468544	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.770121149715307	-0.897554837858667	0.162879000992383	-0.511111722397914	1.36838855911794	1.32520420979161	0.0746599457087949	1.29405258792241	-0.133633624922504	0.298749884794608	1.44189757757699	0.359312636060719	-0.174040701151015
1.45	0.713640615641255	0.746231496775856	-0.0144162846502068	-0.157490353090017	-0.0547256707718275	-0.0397402977697725	0.75589440202396	0.345613020921267	-0.369894883992281	1.09124657246114	0.964954521692917	0.339896142159348	0.938911156367809	0.131513256917795	0.564150304273968	1.14333862592171	0.022832691899087	0.235361397342722	-0.814104585804344	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.829550723753328	-0.844779674266436	0.313647252262545	-0.511111722397914	1.36838855911794	1.32520420979161	0.461438314372881	1.15698526582492	0.129392888913085	0.298749884794608	1.44189757757699	0.359312636060719	-0.0403889277124702
1.57	0.703247791141625	0.746231496775856	-0.0319971195894834	-0.145154294101242	-0.115641952818993	-0.0294047196762036	0.743656067276488	0.309080713882727	-0.367970102548257	1.10856794662719	0.964954521692917	0.310594750593887	0.959471254682433	0.029986120172519	0.546924340784687	1.16373585050083	0.0837198702966525	0.238569366416094	-0.848747334136444	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	0.191872895467414	-0.511111722397914	1.36838855911794	1.32520420979161	0.402835531241959	1.19810546245416	-0.0736613845774664	0.298749884794608	1.44189757757699	0.359312636060719	-0.0339729895657256
1.4	0.724033440140885	0.746231496775856	-0.00386778368664081	-0.165714392415866	0.00410394429378151	-0.0423241922931648	0.754944112229201	0.391930767345129	-0.391524702703504	1.07392519829509	0.964954521692917	0.357476977098625	0.92520442415806	0.229562615360476	0.568456795146289	1.14492244224631	0.0543635521406835	0.199311699490684	-0.779461837472244	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.838163705497969	-0.847947306915632	0.359312636060719	-0.511111722397914	1.36838855911794	1.32520420979161	0.496599984251434	1.12957180140542	0.325491605798449	0.298749884794608	1.44189757757699	0.468039740342086	-0.112488323416547
5.5	-1.54160230077844	-2.22827910818866	0.750545377818764	-0.720837046910702	0.115749749677481	-0.324665936722245	-1.43997044489019	-0.420512672386286	1.26344056137414	1.42190090379675	1.68845766708296	0.45948302635618	1.11022302462516E-16	0.123638810251291	0.540006404744598	1.40913214052207	0.709925996554762	0.920126973080187	-1.71481604243894	-2.53461387698006	-0.218353969945816	-0.720837046910702	-0.133633624922504	-1.01042334039078	-1.60996035320507	-0.799935749787215	-0.511111722397914	1.36838855911794	1.32520420979161	0.836496126410783	-0.720837046910702	0.16590785724323	0.298749884794608	1.44189757757699	0.902223310105678	1.66913575681552
1.4	0.277141986656798	0.360249688098689	0.121542172213533	0.218074109457107	-0.00212036800470955	-0.26540041947936	0.298558951655275	0.336479944161632	-0.275750325055192	1.09124657246114	0.964954521692917	0.339896142159348	0.938911156367809	0.131513256917795	0.564150304273968	1.14333862592171	0.022832691899087	0.235361397342722	-0.814104585804344	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.829550723753328	-0.844779674266436	0.313647252262545	-0.511111722397914	1.36838855911794	1.32520420979161	0.461438314372881	1.15698526582492	0.129392888913085	0.298749884794608	1.44189757757699	0.359312636060719	-0.0403889277124702
0.6	-0.450355728317297	-0.283053326363256	0.348139600319765	0.84401488036898	0.0855551366071537	-0.641500622328672	-0.463666798959199	0.321258149562241	-0.118842726826711	1.09124657246114	0.964954521692917	0.339896142159348	0.938911156367809	0.131513256917795	0.564150304273968	1.14333862592171	0.022832691899087	0.235361397342722	-0.814104585804344	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.829550723753328	-0.844779674266436	0.313647252262545	-0.511111722397914	1.36838855911794	1.32520420979161	0.461438314372881	1.15698526582492	0.129392888913085	0.298749884794608	1.44189757757699	0.359312636060719	-0.0403889277124702
0.7	-0.294463360822848	-0.12222757274777	0.247538155945015	0.718369835112947	-0.0886544446637259	-0.521636626382422	-0.303706198174261	0.23373283061574	-0.153257672773773	1.10856794662719	0.964954521692917	0.310594750593887	0.959471254682433	0.029986120172519	0.546924340784687	1.16373585050083	0.0837198702966525	0.238569366416094	-0.848747334136444	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	0.191872895467414	-0.511111722397914	1.36838855911794	1.32520420979161	0.402835531241959	1.19810546245416	-0.0736613845774664	0.298749884794608	1.44189757757699	0.359312636060719	-0.0339729895657256
0.3	-0.479224685260713	-0.283053326363256	0.299303947710663	0.878281710893353	-0.083656757968306	-0.61279068317987	-0.497662173257733	0.219779518899631	-0.113496111704424	1.10856794662719	0.964954521692917	0.310594750593887	0.959471254682433	0.029986120172519	0.546924340784687	1.16373585050083	0.0837198702966525	0.238569366416094	-0.848747334136444	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	0.191872895467414	-0.511111722397914	1.36838855911794	1.32520420979161	0.402835531241959	1.19810546245416	-0.0736613845774664	0.298749884794608	1.44189757757699	0.359312636060719	-0.0339729895657256
0.5	-0.479224685260713	-0.283053326363256	0.299303947710663	0.878281710893353	-0.083656757968306	-0.61279068317987	-0.497662173257733	0.219779518899631	-0.113496111704424	1.10856794662719	0.964954521692917	0.310594750593887	0.959471254682433	0.029986120172519	0.546924340784687	1.16373585050083	0.0837198702966525	0.238569366416094	-0.848747334136444	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.795098796774765	-0.885574123424677	0.191872895467414	-0.511111722397914	1.36838855911794	1.32520420979161	0.402835531241959	1.19810546245416	-0.0736613845774664	0.298749884794608	1.44189757757699	0.359312636060719	-0.0339729895657256
1	-0.132797201939716	0.0385981808677164	-0.0230113595094087	0.622422709644704	-0.133633624922504	-0.413830804878668	-0.117737366046782	0.228356879348495	-0.286397708233315	1.12588932079324	0.964954521692917	0.146506957827305	1.00744481741655	0	0.534435517254958	1.16972620771783	0.0982168175341681	0.168535510623449	-0.883390082468544	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.770121149715307	-0.897554837858667	0.162879000992383	-0.511111722397914	1.36838855911794	1.32520420979161	0.0746599457087949	1.29405258792241	-0.133633624922504	0.298749884794608	1.44189757757699	0.359312636060719	-0.174040701151015
1.2	0.294463360822848	0.360249688098689	0.139123007152809	0.204367377247358	0.0959289904379721	-0.26970691035168	0.296975135330677	0.413676188201402	-0.31180002290723	1.07392519829509	0.964954521692917	0.357476977098625	0.92520442415806	0.229562615360476	0.568456795146289	1.14492244224631	0.0543635521406835	0.199311699490684	-0.779461837472244	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.838163705497969	-0.847947306915632	0.359312636060719	-0.511111722397914	1.36838855911794	1.32520420979161	0.496599984251434	1.12957180140542	0.325491605798449	0.298749884794608	1.44189757757699	0.468039740342086	-0.112488323416547
0.85	-0.0635117052755162	0.0385981808677164	0.258281999519018	0.512768851966712	0.172449862224798	-0.459192508733776	-0.0846656787514259	0.431797372248297	-0.245362789743669	1.07392519829509	0.964954521692917	0.357476977098625	0.92520442415806	0.229562615360476	0.568456795146289	1.14492244224631	0.0543635521406835	0.199311699490684	-0.779461837472244	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.838163705497969	-0.847947306915632	0.359312636060719	-0.511111722397914	1.36838855911794	1.32520420979161	0.496599984251434	1.12957180140542	0.325491605798449	0.298749884794608	1.44189757757699	0.468039740342086	-0.112488323416547
0.5	-0.50809364220413	-0.390270495440247	0.318838208754304	0.821170326686065	0.201100838812593	-0.599871210562909	-0.536124425346562	0.367044341254061	-0.261356020604054	1.15464279613452	1.09340487463151	0.291891802758267	0.872291096407946	0.18939745663357	0.481985071526837	1.19052804175441	0.21344289965127	0.214144537945622	-1.29910306245374	-1.24800784805617	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.838163705497969	-1.26685490199383	-0.0292055499046989	-0.60707110756022	1.36838855911794	1.32520420979161	0.496599984251434	1.12957180140542	0.325491605798449	0.298749884794608	1.44189757757699	0.468039740342086	-0.112488323416547
0.735	-0.42148677137388	-0.283053326363256	0.377440991885226	0.821170326686065	0.248970734011623	-0.648678107115873	-0.466306492833529	0.449918556295191	-0.178925556580108	1.07392519829509	0.964954521692917	0.357476977098625	0.92520442415806	0.229562615360476	0.568456795146289	1.14492244224631	0.0543635521406835	0.199311699490684	-0.779461837472244	-0.604704833594228	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.838163705497969	-0.847947306915632	0.359312636060719	-0.511111722397914	1.36838855911794	1.32520420979161	0.496599984251434	1.12957180140542	0.325491605798449	0.298749884794608	1.44189757757699	0.468039740342086	-0.112488323416547
0.9	-0.236725446936015	-0.175836157286265	0.141076433257173	0.512768851966712	0.0767100718267377	-0.361578715627848	-0.224301543777491	0.266048942166035	-0.41022371779156	1.15464279613452	1.09340487463151	0.291891802758267	0.872291096407946	0.18939745663357	0.481985071526837	1.19052804175441	0.21344289965127	0.214144537945622	-1.29910306245374	-1.24800784805617	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.838163705497969	-1.26685490199383	-0.0292055499046989	-0.60707110756022	1.36838855911794	1.32520420979161	0.496599984251434	1.12957180140542	0.325491605798449	0.298749884794608	1.44189757757699	0.468039740342086	-0.112488323416547
1.1	0.306010943600214	0.46746685717568	0.48487942762525	-0.720837046910702	0.144383383299526	-0.361578715627848	0.288525481777802	0.813067084594957	-0.301052424021897	0.796783211638294	0.643303014461945	0.5274250481783	0	0.208512756166523	0.495246450316842	0.865029071849389	0.340315836400679	0.157544473782013	-0.225177864158648	0.0385981808677164	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.691743015839076	-0.288160566121791	0.359312636060719	-0.511111722397914	1.36838855911794	1.32520420979161	0.836496126410783	-0.720837046910702	0.283391887410541	0.298749884794608	1.44189757757699	1.03994430886208	-0.196022774833889
0.5	0.213630281381282	0.46746685717568	-0.194912856693447	-0.720837046910702	-0.0208381530152806	-0.0285434215017396	0.201816303444222	0.50863119260713	-0.445889286994011	0.866068708302494	0.643303014461945	0.0175808349392767	0	0.0845966039304178	0.245469979722261	0.930060955599574	0.111988917409808	0.048916826552927	-0.363748857487047	0.0385981808677164	-0.218353969945816	-0.720837046910702	-0.133633624922504	-0.192190074649914	-0.41822433362216	0.359312636060719	-0.511111722397914	1.36838855911794	1.32520420979161	-0.183192300067263	-0.720837046910702	0.0355595829383312	0.298749884794608	1.44189757757699	0.583290470880335	-0.41327806929206
3.5	-0.921150678150532	-0.572539682871131	0.14170152961057	0.00836110664794687	0.056891430812053	-0.652889855189002	-0.927175546531001	0.537117693928848	-0.376126101318267	0.256186578798179	0.278558376427576	0.151236060613845	0.959471254682433	0.0860566004942346	0.226022266706695	0.235123251532853	0.0907326798530931	0.0209884368219852	-0.987318327464843	-0.604704833594228	-0.183192300067263	-0.720837046910702	-0.102257419708875	-0.783901920506732	-0.990961969973321	0.460066419361452	-0.41327806929206	-0.363748857487047	0.0385981808677164	0.203586068596824	1.19810546245416	0.130879700043027	-0.192190074649914	-0.41822433362216	0.713762996017975	-0.35520578290386
